site_no,Visummer,VI winter,Vispring,VI fall,StreamOrde,DrainageArea,D50_mm,AI,Ludev,Luforest,Luagri,Mean Elev,Slope,Mean discharge,CAT_SILTAVE,CAT_CLAYAVE,CAT_SANDAVE,Pred Wbank,Pred D bank,Pred W mean,Pred D mean,Soil erodib factor,Rainfall,HydraulicCOnductivity,Permeability,Rating Curve Coeff,RatingCurve Exponent
5569500,0.2,0.42,0.41,0.15,6,2770.6266,0.4106045,0.746766667,6.29,15.12,63.92,15762,0.00047036,24.15038017,56.05,27.52,16.43,63.408287,2.9617164,48.995636,1.5575409,0.3,951.7011236,0.1906,3.231736527,0.714430618,0.366782111
4292000,0.26,0.36,0.5,0.21,4,803.6676,0.023464503,1.165883333,8.16,67.23,14.63,14786,0.00421019,16.51704844,41.68,5.62,52.61,42.03289,1.8690375,38.949226,0.93260175,0.2449,1031.39542,0.1777,15.41579439,0.380490149,0.525942795
2383500,0.4,0.48,0.47,0.37,6,2155.2309,1.4485193,1.009275,3.52,9.66,80.28,19267,1.00E-05,43.83290716,48.74,31.17,20.08,56.018726,2.6530633,40.33534,1.7719502,0.3277,1302.792787,0.0122,4.244306897,0.806298786,0.382154878
1572025,0.24,0.53,0.49,0.19,4,303.6933,0.18635283,0.94172,3.35,83.2,10.28,14693,0.00144425,6.353893709,50.7,18.45,31.09,26.630718,1.3922193,25.07884,0.70502275,0.2873,1189.495067,0.0716,11.53704,0.581380676,0.323681898
7068000,0.23,0.51,0.41,0.21,6,5310.279,0.89623845,0.858375,6.56,63.63,12.41,9946,0.00183202,85.77767834,39.35,40.69,19.95,83.145905,2.1853518,82.74817,1.7346892,0.37,1259.650572,0.1996,4.9,0.324422528,0.462955152
1168500,0.25,0.49,0.55,0.23,4,939.4956,1.1251947,1.194075,5.08,82.76,7.13,16160,0.00456231,27.22263981,55.39,5.73,38.87,55.853714,1.8488349,56.37296,0.73895633,0.23,1257.309671,0.1975,9.693449899,0.190288641,0.588518524
4148500,0.26,0.4,0.42,0.2,6,2499.997,0.4732532,0.707666667,77.9,15.34,0.21,20864,0.00043988,21.76239602,36.73,15.92,47.34,54.566925,2.1652896,39.29176,1.1546335,0.2154,801.1219383,0.1841,13.66995825,0.328810817,0.632598785
1081000,0.29,0.41,0.48,0.21,5,1218.5316,0.12303095,0.9985,42.62,39.15,13.23,13461,0.00338762,20.93495078,46.73,6.72,46.55,45.704674,1.8641298,32.687584,1.204732,0.2397,1171.04835,0.034,7.654516291,0.325253445,0.590496197
8330000,0.11,0.16,0.17,0.1,7,36820.8909,0.5068145,0.111,90.3,0,6.04,150804,0.00064084,39.20520564,37.55,12.75,49.69,106.50679,2.1454976,80.059494,1.4290918,0.2996,244.5147129,5.4615,9.711897296,0.285134314,0.383202858
2327500,0.35,0.49,0.41,0.31,5,1448.9262,0.4276507,0.8586,3.13,40.37,6.15,4410,0.00056521,15.76215084,17.87,19.62,62.51,49.116344,2.1375515,29.386137,2.1122975,0.1408,1305.717462,0.4507,14.51661098,0.951802755,0.233775355
7361500,0.3,0.45,0.4,0.26,4,464.5557,1.3630941,0.93925,13.26,49.65,22.1,7315,0.00091017,8.592336828,46.61,22.93,30.46,32.600346,1.643122,31.05317,1.085446,0.3313,1365.129767,43.3912,2.686412788,0.748267114,0.369780475
7378500,0.29,0.45,0.4,0.21,6,3529.7928,0.34199417,1.0465,50.98,0,0,768,1.00E-05,68.3474697,52.62,19.16,28.23,77.67629,3.2230415,78.58473,2.3958933,0.4462,1606.598033,112.229,3.852781457,0.945928338,0.250556959
5313500,0.14,0.24,0.49,0.11,5,1720.3446,2.0975626,0.549875,4.84,9.32,76.28,29513,0.00123728,5.153884316,54,26.97,19.03,30.591528,2.263545,23.145586,0.83131033,0.2704,654.6752972,82.4227,3.551848375,0.567015963,0.516071161
5227500,0.26,0.34,0.39,0.17,6,15302.6118,0.96710336,0.74085,17.2,14.16,46.48,36276,1.00E-05,86.99796256,45.26,19.37,35.37,86.20978,2.8665586,76.28499,2.4954236,0.276,718.9107101,245.1742,3.804313887,0.39753076,0.576334959
1446500,0.2,0.38,0.44,0.16,6,11760.0759,1.3505028,1.0092,17.89,30.17,39.03,6749,1.00E-05,228.0407485,48.58,11.68,39.74,159.3652,5.058094,133.10605,2.8181555,0.2595,1188.2631,0.04,21.33307932,0.159663654,0.512767541
4275500,0.31,0.38,0.5,0.28,4,1160.5473,0.44795597,0.889245455,5.49,79.8,2.99,14298,0.0028,22.26416974,34.3,4.06,61.14,47.87607,1.8597946,54.819416,0.6947163,0.2101,890.618171,0.0271,22.67130063,0.236870518,0.49151934
3274000,0.18,0.26,0.22,0.14,7,9404.9442,5.2758117,0.814016667,93.49,0.97,0.01,17149,0.00018633,102.8825553,52,25.26,22.74,112.20947,2.8098078,118.5648,2.443324,0.3492,1032.343309,60.6793,5.790889719,0.081693705,0.664326687
3077500,0.22,0.4,0.46,0.19,5,1121.0112,0.29973674,0.9729,46.83,41.52,1.9,40005,0.00586867,27.42793662,57.55,26.17,16.28,53.77124,1.5545644,55.701096,0.63106793,0.35,1165.055414,0.0788,2.54,0.127604458,0.757408579
4103500,0.24,0.36,0.36,0.18,4,1077.987,5.139485,0.809416667,53.86,7.01,27.94,26774,0.00102556,10.22553664,31.51,13.51,54.98,38.09018,1.6067984,33.57853,0.784759,0.24,925.4734937,0.2786,14.70650845,0.323702949,0.739240675
2136000,0.28,0.4,0.37,0.23,6,3212.7633,0.13377981,0.7822,63.33,0,0,1016,1.00E-05,31.79835168,22.47,21.21,56.32,56.764732,3.1209784,53.06733,2.623657,0.17,1220.709961,198.8455,8.372,0.68904069,0.251609735
5419000,0.22,0.43,0.48,0.15,5,645.0543,2.0818381,0.763055556,6.76,47.54,40.36,18125,0.0004924,5.901193012,66.26,23.41,10.32,34.396236,2.5990088,24.244942,1.7697788,0.3459,912.1548885,0.0386,3.799390871,0.065045041,0.988318727
3433500,0.28,0.46,0.42,0.26,5,1061.2278,0.8739523,0.9262,60.56,25,12.79,16638,0.00219206,18.83509009,57.21,32.36,10.43,50.781246,2.5744345,40.958447,1.1887411,0.3504,1304.501693,90.4754,3.699792746,0.334674128,0.58896404
7047800,0.2,0.31,0.5,0.17,7,15356.997,0.38993827,0.821381818,9.99,0.41,67.44,6458,1.00E-05,214.6248429,38.06,52.87,9.07,165.61981,5.742246,137.38564,3.5776572,0.33,1279.584597,81.7779,1.58,0.51287025,0.597511009
2105500,0.3,0.42,0.42,0.26,7,12587.6682,0.44451234,0.81105,12.76,37.17,5.96,1189,1.00E-05,143.7733468,26.5,24.81,48.69,80.43122,3.1072655,87.63408,2.8721752,0.21,1200.285434,8.0167,10.49744115,0.182911181,0.562546175
4202000,0.26,0.49,0.54,0.2,4,397.238,2.4656913,0.969945455,6.5,64.28,24.08,33091,0.00027716,6.668266834,53.01,21.88,25.11,26.498617,1.266261,23.826227,0.6896659,0.3871,1057.908171,0.0571,4.546555858,0.36059762,0.673665497
2233500,0.36,0.46,0.41,0.29,4,782.7606,0.10323143,0.73565,5.42,4.41,24.2,251,1.00E-05,5.137205721,4.73,6.37,88.9,102.99453,2.2980783,25.983904,1.5888005,0.0959,1305.388396,8.2566,27.37001631,0.855301212,0.31288803
7053810,0.26,0.47,0.42,0.22,5,509.7096,0.2664434,0.744342857,21.31,52.52,21.28,21453,0.00180135,6.853515346,43.21,42.64,14.15,29.946518,1.455569,22.94114,0.69210285,0.4,1122.406154,0.1037,2.9,0.361251044,0.460058798
4250750,0.28,0.41,0.52,0.18,4,349.179,0.33193243,1.1679,3.59,15.53,35.91,14677,0.0038312,8.867292966,47.5,21.64,30.86,31.292479,1.463435,25.93888,0.8071767,0.3338,1073.640135,0.0184,6.883287858,0.346699015,0.575327225
8188500,0.3,0.42,0.39,0.32,5,10081.3779,0.30501533,0.489975,23.3,35.75,18.64,3366,1.00E-05,26.42385117,30.22,31.27,38.51,32.95909,2.2798414,31.055584,1.3087037,0.285,874.9279251,16.9872,4.586362098,1.768109232,0.225628492
6809500,0.21,0.33,0.39,0.15,5,2318.5809,0.062211998,0.670525,59.33,0.67,33.67,30657,0.00203963,16.71452981,64.03,30.22,5.78,65.68573,2.99944,45.649517,0.7238009,0.3157,919.0615558,22.0025,2.699091032,0.558897064,0.377493707
5405000,0.25,0.4,0.45,0.15,5,1563.408,3.758365,0.7833,7.15,11.65,70.42,24463,1.00E-05,12.33219337,51.48,18.08,30.44,42.01297,2.2843757,30.46399,1.1650605,0.2387,893.3280243,0.0376,8.267855044,0.803508117,0.402228793
9277500,0.18,0.18,0.2,0.17,4,925.2459,7.343763,0.189716667,1.46,76.53,8.29,188253,0.00786453,5.012810014,37.83,17.49,44.68,23.387182,0.9549681,14.316085,0.6335741,0.2845,336.6189341,2.3339,8.115649421,0.368550831,0.668861604
3286500,0.38,0.49,0.37,0.3,6,13043.5578,1.8376809,0.9215,7.42,27.48,62.1,15270,0.00144158,205.026042,51.28,41.26,7.46,97.72779,8.56114,91.58323,7.9938483,0.3149,1160.225723,0.0215,2.593209231,0.022952073,1.100104519
5132000,0.28,0.31,0.45,0.22,4,3888.3573,0.2742377,0.7596,11.63,19.98,8.4,35099,0.00450357,22.54648824,26.83,11.56,61.54,56.584377,2.1117356,49.86891,1.2979813,0.1279,679.8690278,0.0363,19.59713645,0.227155614,0.698756022
5030500,0.18,0.28,0.47,0.14,4,2974.4181,0.5637869,0.574266667,5.11,12.54,76.39,38347,0.00078668,7.010985076,30.03,12.54,57.37,32.732758,2.260755,21.915833,0.8348056,0.2111,643.4853669,70.3384,14.48209815,0.592703222,1.00185243
1379500,0.23,0.39,0.4,0.19,4,262.1889,1.237665,1.040363636,79.31,15.39,0.05,5438,0.00082426,5.535877962,50.34,17.79,31.83,27.440662,1.4751308,23.862856,0.57453114,0.2172,1260.411973,0.3353,3.165514923,0.306905237,0.619586197
5585000,0.19,0.49,0.43,0.16,5,3354.2469,0.7553539,0.74214,17.4,50.1,19.95,13684,1.00E-05,27.69354821,58.35,27.65,14,60.315693,3.2060766,44.609554,1.9786956,0.3238,976.0105944,0.0317,3.187070297,0.960157247,0.301960573
3247500,0.23,0.49,0.49,0.18,5,1232.9613,7.564854,0.8815,24.82,54.43,15.5,15645,1.00E-05,17.41672984,56.27,25.26,18.47,54.660385,2.0998917,39.960285,1.245729,0.3139,1083.498159,0.0068,3.398554779,0.334133633,0.542008043
6864500,0.19,0.29,0.25,0.2,6,19174.0743,0.6009158,0.41934,40.64,2.89,39.29,46197,0.00059923,5.968360464,38.68,16.79,44.26,34.353603,2.046549,26.633696,1.092087,0.2534,744.0427427,142.5067,15.93412216,0.813250979,0.323911164
2366000,0.33,0.45,0.39,0.3,5,1028.4399,0.44188008,0.9704,4.56,40.9,0.65,620,0.0004083,16.13148688,19.66,18.64,61.7,35.53682,2.3256989,32.381367,2.796839,0.1516,1525.859826,8.4289,11.22705026,0.751019622,0.28199206
9371010,0.08,0.09,0.09,0.08,7,37075.4235,0.18821988,0.10835,9.48,0,0,140743,0.0013097,64.99490205,39.02,30.24,30.75,92.34115,1.9286058,67.824295,2.2793393,0.387,176.6075793,0.2214,4.128005865,0.191598285,0.573123546
6473000,0.09,0.18,0.49,0.08,6,20966.085,0.17509374,0.406,4.43,0,69.7,38364,1.00E-05,8.322534348,46.71,31,22.3,50.999096,3.4876077,26.8634,2.0252113,0.28,551.4967842,129.8078,4.27,0.789810877,0.440088101
1555000,0.28,0.45,0.51,0.21,5,792.8001,0.4265072,0.919875,13.03,39.04,41.83,15486,0.00200438,13.99892028,48.23,15.96,35.88,45.14362,1.7538663,42.139618,0.9049819,0.2981,1099.821501,0.13,13.56472073,0.469743092,0.301112087
5474000,0.19,0.43,0.37,0.16,6,11165.2695,0.5883801,0.7261,18.65,16.63,36.63,16225,1.00E-05,90.94209651,61.28,30.31,8.42,88.839096,4.019933,79.22481,1.3419647,0.3046,940.9574367,0.0757,2.547752809,0.261733723,0.571945076
3216500,0.29,0.46,0.48,0.27,5,1040.1318,1.3265129,0.876728571,59.89,23.06,16.82,17277,0.00093982,14.01738283,55.95,29.01,15.04,45.81423,1.879416,34.775124,1.1190608,0.378,1091.524329,24.6175,3.000009372,0.594583545,0.671868069
1606000,0.22,0.52,0.49,0.19,5,802.4562,0.661388,0.805,4.81,85.74,3.73,32139,0.00488364,14.4080131,49.08,24.53,26.39,40.613453,1.4281014,38.09682,0.84516263,0.29,954.9458629,0.2329,12.12,0.23261496,0.516113699
3357000,0.24,0.45,0.42,0.2,5,7751.5056,0.80290765,0.912375,15.87,47.19,26.48,16132,0.00015936,93.34387093,52.1,24,23.9,87.16271,3.4025655,84.312546,2.0405488,0.3555,1192.459686,0.0506,4.171641701,0.424293751,0.442696717
7337900,0.28,0.43,0.36,0.27,4,831.5352,0.72857225,0.824422222,3.53,43.76,24.92,11523,0.00138131,15.12360698,48.03,28.44,23.53,52.991463,2.2406738,35.72208,1.2667894,0.3489,1308.343379,4.4835,4.214020148,0.222894211,0.573852609
3014500,0.21,0.38,0.4,0.17,3,500.5494,0.08401525,1.10681,78.67,17.21,3.17,38157,0.00217374,11.13747922,50.83,19.12,30.05,33.69442,1.4016333,34.308384,0.6940944,0.1783,1137.331938,0.1926,8.698341825,0.401939405,0.488087667
6786000,0.18,0.28,0.29,0.15,4,5558.9094,0.18169263,0.3959,3.53,0.32,29.58,68841,0.00104098,14.48769658,38.65,12.78,47.98,36.948402,2.07672,33.213543,1.3398335,0.2359,648.3567952,71.8728,18.27016263,0.200659464,0.379409976
5430500,0.23,0.32,0.33,0.16,6,8656.0191,1.5938301,0.761722222,35.03,7.31,48.19,22801,1.00E-05,66.10135273,43.15,16.24,40.61,96.63069,2.7934191,88.70562,1.3376087,0.2818,883.2096197,234.5771,19.12138251,0.272059386,0.5572306
5545750,0.17,0.29,0.49,0.14,6,2035.9683,0.62629724,0.8226,8.26,0.46,78.9,22812,0.0001426,16.55935374,50.31,19.24,30.45,50.57525,2.3619008,45.332355,1.004372,0.2876,872.1902884,245.1742,6.064472477,0.44200916,0.539855401
5482500,0.17,0.31,0.38,0.13,5,4179.2508,0.19237138,0.661733333,4.69,8.32,62.49,29559,0.00070171,28.32705168,39.91,22.96,37.13,62.786366,2.724609,56.471035,1.0026549,0.2576,878.4080786,39.8588,7.245131471,0.207825343,0.690515153
5584500,0.22,0.49,0.4,0.17,5,1695.2724,0.19376633,0.7445,9.54,20.76,53.49,15473,3.02E-05,14.24326595,57.81,27.9,14.29,47.2402,2.4770617,28.879534,2.053633,0.3148,985.9767078,0.0173,3.096737288,1.246271286,0.211796926
6274300,0.13,0.14,0.18,0.1,7,34298.9829,0.9770935,0.118483333,3.63,0,23.78,115953,0.00138641,51.52672357,34.21,17.85,47.92,104.14551,1.8046945,66.39618,1.3428776,0.2784,173.0019542,137.7549,13.31904738,0.192071674,0.564452436
2408540,0.31,0.48,0.43,0.22,5,680.8185,0.3941321,0.973975,3.62,81.08,0,11481,0.00241958,11.38544945,31.02,21.33,47.65,40.007595,1.6776526,46.41574,1.2910123,0.2202,1391.121214,0.064,14.74786375,0.610407083,0.428082423
2040000,0.31,0.5,0.48,0.28,5,1878.1965,0.2073795,0.831875,1.67,42.03,39.52,5754,0.00022121,22.8738871,30.03,40.07,29.75,39.13207,2.5310192,32.42751,1.8514675,0.28,1106.774749,0.0253,4.060549801,0.919951622,0.356469724
2177000,0.28,0.52,0.45,0.24,4,526.7817,2.2366982,1.1903,8.77,86.32,2.87,35882,0.00203424,19.4625904,31.84,19.6,48.57,43.221355,1.5273242,40.993317,1.2179437,0.25,1474.106255,0.137,6.62,0.2001335,0.488704291
2405500,0.3,0.47,0.44,0.27,4,502.3539,0.5678602,0.958433333,8.14,29.28,44.1,12717,1.00E-05,9.59186327,42.48,32.19,25.33,30.941557,2.3232512,26.133188,0.91504556,0.3354,1304.024706,0.0729,4.047117871,0.962934226,0.283045833
2202500,0.3,0.45,0.42,0.26,6,6907.1022,0.1406762,0.784725,3.63,26.11,2.87,798,0.0001158,67.26876949,7.82,7.38,84.81,73.330956,3.0410311,79.72247,2.6189144,0.1025,1214.63728,11.8836,26.5376519,0.574164835,0.288089165
2439400,0.25,0.49,0.46,0.18,5,2058.2163,0.78610694,0.9999,6.49,6.02,22.26,6988,1.00E-05,40.99349657,38.96,20.29,40.75,50.596485,2.2226343,46.761112,1.8153008,0.3,1424.606285,37.938,3.76,0.668322397,0.242161535
1465500,0.23,0.45,0.46,0.19,4,539.3763,0.75574934,0.9121,21.37,53.42,0,1039,0.00159259,9.575496159,53.19,19.76,27.05,33.399166,1.825405,30.37799,1.0498339,0.32,1229.911594,0.0256,3.99,0.451659104,0.438879031
7188000,0.24,0.49,0.33,0.21,6,6516.3915,0.718663,0.719883333,4.39,37.55,52.31,22958,8.31E-05,72.65066068,47.77,33.76,18.47,82.63223,3.552448,67.4713,1.8819706,0.3861,1155.624319,0.0314,3.683697958,0.331456297,0.476163581
7385700,0.34,0.43,0.49,0.26,5,3078.4203,0.21357441,0.997575,10.56,1.39,62.67,371,1.00E-05,46.98592632,51.86,37.48,10.66,59.704674,3.2583356,44.86311,2.870643,0.3999,1594.527829,28.5298,1.21879126,0.146892562,0.69646146
8018500,0.34,0.5,0.46,0.19,5,3523.5765,0.30237368,0.63444,4.47,5.58,1.74,9433,1.00E-05,24.41848364,28.18,61.21,10.61,38.065018,2.7879908,29.785122,1.9546664,0.3234,1116.643571,81.7534,1.018178818,1.296203889,0.124829932
2116500,0.23,0.42,0.48,0.23,6,5902.3296,4.604423,0.825833333,11.91,34.51,36.64,19549,0.00096433,91.74736969,30.08,31.38,38.54,87.35609,2.5985405,87.43229,1.9252722,0.24,1064.990317,0.0001,3.82765043,0.257233074,0.613014409
4045500,0.27,0.36,0.5,0.26,5,1960.668,0.3979461,0.930266667,4.23,28.79,0,21618,0.00014309,25.69979057,29.73,13.81,56.46,55.91167,1.9483345,62.71667,1.3589259,0.1255,910.2594317,0.3833,15.73525903,0.310463767,0.537546014
2147500,0.28,0.47,0.49,0.23,4,507.3381,0.2167952,0.7765,0,91.67,0,9137,1.00E-05,5.321378194,24.88,20.26,54.86,27.848402,2.0248547,23.450531,1.127934,0.25,1082.977051,0.804,7.19,0.378298353,0.430102934
1085500,0.27,0.36,0.46,0.19,6,1094.5854,0.2959596,0.996766667,25.5,23.99,21.5,10952,0.00872583,21.45623477,31.21,3.29,65.5,47.779514,1.8087435,43.300007,0.75641894,0.1992,1168.76999,0.0063,25.1372,0.26160945,0.709958235
9172500,0.19,0.2,0.24,0.19,4,809.5914,0.3863886,0.28255,1.44,91.52,0,210937,0.0100785,7.201075762,44.6,35.89,19.51,27.668432,0.8965401,39.122334,0.92594856,0.2836,488.6353573,0.1243,0.985479045,0.323596525,0.489281111
1413500,0.25,0.46,0.57,0.22,3,434.8881,0.36463156,1.07407,8.81,78.19,8.31,39210,0.00181313,9.605115533,53.61,13.75,32.6,31.913265,1.1452904,27.355047,1.1938074,0.3171,1073.805647,0.1555,6.660686282,0.410451556,0.340793506
9147025,0.16,0.16,0.19,0.14,4,685.8063,0.44932818,0.2217,5.74,61.96,8.79,202907,0.00837896,5.918862695,37.67,31.65,30.67,24.127985,0.9825349,15.818572,0.6324987,0.2943,443.6784101,0.844,3.409799189,0.214315736,0.466677365
7035800,0.24,0.51,0.4,0.21,5,1309.2066,0.65166456,0.81565,11.19,59.5,23.98,17032,0.01277641,16.59149331,56.48,22.74,20.78,46.184532,2.0480886,36.034298,1.2686291,0.38,1173.042768,0.7871,2.79,0.538863316,0.380624293
3281100,0.2,0.58,0.5,0.18,4,425.1942,2.4396951,0.98854,30.14,59.63,3.38,25266,0.00072828,7.872297212,54.09,22.39,23.51,31.463718,1.4048151,28.838095,0.7221374,0.3299,1253.654507,0.063,5.587688665,0.782585634,0.396824297
1064500,0.28,0.41,0.5,0.24,5,1003.4586,1.1473548,1.21433,23.09,59.08,1.79,12653,0.00145235,28.53549165,37.46,4.03,58.52,50.06001,2.0954833,49.552086,1.3727767,0.2235,1287.00632,0.0001,19.50055735,0.236275247,0.473706688
9144250,0.17,0.19,0.24,0.11,6,14604.7374,0.83079743,0.1141,33.78,0,29.83,149786,0.00199728,61.45196054,53.29,30.11,16.6,80.063324,1.876877,60.340996,1.5759202,0.3082,212.5257221,24.9633,1.481000312,0.184957282,0.651849339
7166500,0.18,0.37,0.32,0.19,5,2875.1517,1.8983665,0.637725,4.04,15.62,73.7,23956,0.00042118,23.45848745,54.29,38.43,7.28,43.773685,3.2723556,35.102238,1.7222682,0.3756,1081.247844,73.2619,1.128855932,0.766559838,0.247903424
1555500,0.25,0.48,0.51,0.2,4,426.4065,0.36856282,0.896433333,7.09,41.65,48.9,11767,0.00173354,7.229760681,51.06,17.92,31.13,30.06671,1.3666434,26.279222,0.59028614,0.2547,1118.173911,0.1227,13.62114067,0.498678165,0.39219404
2450000,0.27,0.52,0.43,0.22,6,953.5023,0.43912023,0.99782,6.49,74.37,4.9,11547,0.00260091,20.66874453,38.5,26.58,34.91,47.556713,1.9079674,44.03489,1.5121698,0.236,1431.621745,0.2601,5.08,0.412715985,0.473249439
6282000,0.12,0.15,0.14,0.1,6,4008.9465,6.546402,0.1815,24.67,1.28,0.03,148690,0.00513105,28.64618203,41.1,20.21,38.69,50.495926,1.3563886,58.631218,0.8302939,0.297,255.4788447,257.8771,10.37804757,0.286024378,0.434224555
3503000,0.24,0.5,0.46,0.19,5,1130.2236,0.9452466,1.160825,3.05,87.13,0,53632,0.00399073,30.69798911,48.59,15.7,35.71,56.864307,1.5881927,52.969414,1.250175,0.26,1357.794852,0.1099,8.36,0.178644184,0.619281565
1119500,0.27,0.48,0.55,0.2,4,325.1907,0.44846302,1.11156,13.83,53.68,13.24,7868,0.00068532,6.846294562,39.78,4.94,55.28,24.652433,1.6817315,20.012447,0.815267,0.2271,1257.858098,0.0388,19.26162964,0.496814503,0.384750022
3335500,0.19,0.33,0.32,0.16,6,18944.2944,2.3362026,0.77955,79.89,7.66,6.66,15639,0.00015473,205.9698127,43.34,19.42,37.24,171.32231,5.0646577,158.89062,1.608241,0.2924,966.1011952,88.1133,11.30593961,0.289958618,0.499541065
4201500,0.23,0.46,0.45,0.17,5,691.039,2.5847747,0.7744,70,10,0,19791,0.00481481,9.27992539,51.63,33.58,14.79,33.51234,1.5232675,31.7193,1.0023996,0.39,991.3552856,0.0001,3.15,0.33292332,0.408901088
1154500,0.22,0.36,0.49,0.16,6,14220.3708,0.06388034,1.0189,28.43,48.37,0.65,7210,0.00195804,291.3803637,45.44,4.68,49.88,181.69713,5.2844534,175.06813,2.9675362,0.2954,1074.382956,0.0423,9.02,0.145171989,0.652017796
2401390,0.29,0.55,0.5,0.22,5,365.2236,0.7533628,0.9876,22.79,27.9,27.44,16452,0.00053995,7.829057457,43.67,35.08,21.24,27.967592,1.7991678,25.88656,1.1205971,0.3604,1390.506894,0.0122,2.396046512,0.89874237,0.260526641
7335300,0.26,0.49,0.4,0.25,6,5860.8252,0.6802151,0.698133333,4.1,27.37,32.32,12497,1.00E-05,62.50310851,40.56,43.01,16.43,58.45636,3.0373774,46.76001,2.2343936,0.3476,1167.215706,0.0259,2.279234248,1.3478007,0.291662787
9169500,0.12,0.14,0.14,0.11,5,5246.0658,0.4128194,0.17185,3.53,26,1.96,150450,0.00038567,11.6395361,41.25,29.54,29.21,38.376377,1.9007509,24.273666,1.0504333,0.2769,324.0686352,1.2817,3.170345732,0.652535155,0.510000043
6719505,0.15,0.23,0.22,0.12,4,1027.1835,0.18417528,0.279375,36.09,8.95,0.02,172244,0.01134473,5.574955147,31.34,17.22,51.42,23.351086,1.140186,17.616005,0.8369351,0.2753,506.158542,0.2015,12.07169259,0.39360137,0.39452211
6317000,0.13,0.19,0.14,0.11,6,15337.4787,0.8705089,0.23575,0,0,0,110895,1.00E-05,8.194117656,35.79,20.84,44.85,35.99276,2.0890124,23.279854,1.5280521,0.3226,289.889201,72.6,8.329259259,0.185715398,0.678176528
5483600,0.22,0.41,0.39,0.16,5,1117.1169,0.5458315,0.698233333,18.93,37.5,24.44,30072,0.00098855,7.518478784,50.58,30.68,18.74,33.58039,1.8225107,31.864946,1.4949402,0.3183,899.8732336,0.0466,2.170714286,0.236635829,0.643607821
1601500,0.23,0.53,0.52,0.19,4,654.8598,2.6619058,0.765214286,19.55,74.77,3.9,18327,0.0047572,10.75463607,50.33,21.71,27.94,33.505196,1.5137967,31.620275,0.6884942,0.2716,978.8657089,0.0713,12.25161134,0.30696643,0.517223222
1336000,0.29,0.42,0.48,0.19,4,404.1567,0.3361716,1.068733333,38.89,24.32,26.46,13394,0.00137233,11.04321259,43.05,10.42,46.53,31.237879,1.6159381,28.686777,0.79146063,0.2935,1156.604319,0.0001,18.26690288,0.291189062,0.646377352
2316000,0.34,0.46,0.4,0.29,5,1700.4528,0.1993851,0.757833333,4.64,36.33,14.61,6685,0.00098098,16.31480985,17.99,16.22,65.79,33.61591,2.2368774,32.61115,2.1845696,0.1251,1214.252446,2.1618,17.0214382,0.857399976,0.264991323
3183500,0.22,0.53,0.46,0.19,5,3297.8241,4.309386,0.846791667,25.84,63.32,3.59,46873,0.00088225,59.15076739,47.32,18.38,34.31,82.418076,1.5951988,99.64942,0.84538406,0.262,1000.964375,0.119,16.49116939,0.111644692,0.684282317
9253000,0.06,0.23,0.21,0.04,4,649.1412,3.9022553,0.2885,0,12.5,14.58,209577,1.00E-05,6.922693291,40.65,23.58,35.77,44.423374,2.266908,68.76924,1.6235161,0.3,505.0214375,0.2342,6.39,0.314399134,0.45352365
2478500,0.3,0.49,0.41,0.28,6,6986.4408,0.62163526,1.0396,26.48,7.05,3.64,2058,1.00E-05,119.6792604,38.06,13.72,48.22,77.416336,3.9977994,80.184975,2.6916227,0.2226,1601.421569,6.898,12.63083675,0.663875406,0.343122576
1544000,0.24,0.48,0.61,0.23,4,637.6905,1.8002515,0.98255,3.7,84.71,3.62,27129,1.00E-05,12.09821164,53.36,23.09,23.55,36.300297,2.0627763,36.37401,1.0272411,0.3182,1067.694434,0.1565,6.27267058,0.218818936,0.520509803
9260050,0.14,0.14,0.14,0.12,7,20311.9902,1.9995178,0.1796,3.42,19.41,0.24,171371,1.00E-05,65.50477437,41.62,18.69,39.69,81.96944,2.4530466,110.28171,1.5991049,0.255,301.4333554,2.0125,8.060784314,0.1986337,0.639030546
3342000,0.15,0.31,0.32,0.13,7,34206.7536,0.50454843,0.855925,6.27,8.1,58.22,12663,1.00E-05,378.9706288,51.45,18.72,29.82,166.36751,4.8031607,167.0297,3.4124408,0.3348,1120.689872,9.5368,7.782105467,0.318055541,0.468430916
3383000,0.22,0.49,0.47,0.19,5,661.4577,1.1405189,0.91036,7.12,74.47,12.95,11176,0.00036221,9.716542145,59.13,22.9,17.97,32.01631,2.0489838,29.766914,1.2516742,0.3736,1226.607706,0.2518,8.89243953,0.867525901,0.257001552
